episode_index,environment_steps,optimizer_step_calls_at_observation,sb3_update_counter_at_observation,record_phase,episode_metrics.aux_shift_kwh,episode_metrics.bess_throughput_kwh,episode_metrics.carbon_delta_kg,episode_metrics.carbon_kg,episode_metrics.degradation_cost_cny,episode_metrics.demand_charge_cny,episode_metrics.energy_cost_cny,episode_metrics.financial_delta_cny,episode_metrics.flex_deadline_violation_kwh,episode_metrics.guardrail_violation_rate,episode_metrics.guardrail_violations,episode_metrics.max_flex_age_hours,episode_metrics.nonzero_bess_action_rate,episode_metrics.nonzero_bess_actions,episode_metrics.nonzero_flex_action_rate,episode_metrics.nonzero_flex_actions,episode_metrics.peak_kw,episode_metrics.physical_power_violations,episode_metrics.projection_count,episode_metrics.projection_rate,episode_metrics.reserve_shortfall_kwh,episode_metrics.reward,episode_metrics.shore_sla_violation_kwh,episode_metrics.soc_max_observed,episode_metrics.soc_min_observed,episode_metrics.temperature_max_c,episode_metrics.terminal_flex_backlog_kwh,episode_metrics.terminal_soc_error,episode_metrics.total_cost_cny,episode_metrics.training_reward
164,27552,51102,25551,after_environment_step_before_replay_storage_and_optimizer,3076.4681969728404,18316.855521987745,598.683113064526,2131353.024793085,1465.3484417590232,219572.01649012038,2690559.9098200006,259.4659416851969,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.23214285714285715,39.0,25124.8994433009,0.0,1.0,0.005952380952380952,0.0,-0.32343170359114176,0.0,0.7386322819537462,0.5556162401020786,32.070493696928025,0.0,0.0,2911597.27475188,-49.19197875358808
165,27720,51438,25719,after_environment_step_before_replay_storage_and_optimizer,1355.032754426922,22160.92112287595,675.9167495782258,2238581.4740194096,1772.8736898300776,228240.66487158733,2824306.6482695774,-498.82513589076603,0.0,0.0,0.0,12.0,0.8392857142857143,141.0,0.20238095238095238,34.0,26116.824199356914,0.0,0.0,0.0,0.0,-0.19906053969025428,0.0,0.7303705431188218,0.5392465378081981,32.0,0.0,0.0,3054320.186830995,-51.57921428680422
166,27888,51774,25887,after_environment_step_before_replay_storage_and_optimizer,1600.2167529365177,18784.509172247042,560.9129064456065,2095289.720431258,1502.760733779765,215518.67421599306,2644796.5124355066,74.12148567665417,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.23809523809523808,40.0,24661.0888964259,0.0,1.0,0.005952380952380952,0.0,-0.3447822760321525,0.0,0.735180218731902,0.5489760422310881,24.0,0.0,0.0,2861817.9473852795,-45.243639944031735
167,28056,52110,26055,after_environment_step_before_replay_storage_and_optimizer,3505.150368656361,18455.260839136965,528.636656582994,2171679.196484823,1476.42086713096,222695.90323408623,2742719.7019107975,-613.1508916931309,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.23214285714285715,39.0,25482.35546875,0.0,1.0,0.005952380952380952,0.0,-0.3347220839541591,0.0,0.7359588272879339,0.551655633334809,24.161525696237064,0.0,0.0,2966892.0260120146,-39.225178068173875
168,28224,52446,26223,after_environment_step_before_replay_storage_and_optimizer,231.59550272774797,19142.663110046004,549.1367028873738,2060424.3834611063,1531.413048803683,211263.6195406927,2601773.771882582,-658.4758062723213,0.0,0.0,0.0,9.0,0.9226190476190477,155.0,0.07738095238095238,13.0,24174.197066803892,0.0,1.0,0.005952380952380952,0.0,-0.35061699033998156,0.0,0.7373159585891687,0.5486362150888752,31.200000762939453,0.0,0.0,2814568.8044720786,-40.63855719962829
169,28392,52782,26391,after_environment_step_before_replay_storage_and_optimizer,2158.736831058008,20367.545618566986,580.1917296928241,2205410.431044426,1629.4036494853626,224446.7942108596,2786798.642427918,974.4166205623596,0.0,0.0,0.0,12.0,0.8988095238095238,151.0,0.19047619047619047,32.0,25682.7041308009,0.0,0.0,0.0,0.0,-0.38092811578181074,0.0,0.7262677121690065,0.5446999586824773,27.5,0.0,0.0,3012874.840288263,-51.2874214782377
170,28560,53118,26559,after_environment_step_before_replay_storage_and_optimizer,406.1095183171171,18528.651302671075,464.45578648474293,2178685.1089897915,1482.292104213688,220211.21065763079,2752588.3628538665,1001.3619394678647,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.08928571428571429,15.0,25198.040317261795,0.0,1.0,0.005952380952380952,0.0,-0.4175628196874616,0.0,0.7323678512477776,0.5472356150845363,32.0,0.0,0.0,2974281.8656157106,-42.163272616118775
171,28728,53454,26727,after_environment_step_before_replay_storage_and_optimizer,1379.7395885115282,18422.560828342368,555.0489516971029,2083160.5011460795,1473.804866267391,210403.4279835755,2631212.378557568,-409.94794405792794,0.0,0.0,0.0,12.0,0.8928571428571429,150.0,0.21428571428571427,36.0,24075.76819266947,0.0,1.0,0.005952380952380952,0.0,-0.3257174358189262,0.0,0.7347430662293643,0.5506708514582498,24.600000381469727,0.0,0.0,2843089.611407411,-42.3541764154786
172,28896,53790,26895,after_environment_step_before_replay_storage_and_optimizer,2507.726213007052,19893.811683654178,513.5832420778916,2028918.0706122168,1591.5049346923363,212125.45825286693,2561933.267975482,3181.7198636669546,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.27976190476190477,47.0,24272.814419442246,0.0,1.0,0.005952380952380952,0.0,-0.3617800466939827,0.0,0.7335316833950484,0.5370492220629155,24.0,0.0,0.0,2775650.231163041,-56.99525868456624
173,29064,54126,27063,after_environment_step_before_replay_storage_and_optimizer,4252.011041869799,18833.202784272155,545.4179446971957,2170754.703672412,1506.6562227417762,221969.22289800047,2741629.150385039,-1530.1626138449565,0.0,0.0,0.0,12.0,0.9107142857142857,153.0,0.30357142857142855,51.0,25399.203841946954,0.0,0.0,0.0,0.0,-0.30025956108515345,0.0,0.734575650677012,0.5517767887318827,24.0,0.0,0.0,2965105.029505781,-35.98262250655087
174,29232,54462,27231,after_environment_step_before_replay_storage_and_optimizer,2755.7777028541705,19163.12537585307,497.2214857490053,2170639.586089615,1533.0500300682468,223555.12897843943,2743680.426163246,344.3660175720452,0.0,0.0,0.0,12.0,0.9166666666666666,154.0,0.30952380952380953,52.0,25580.673828125,0.0,0.0,0.0,0.0,-0.4047385677339362,0.0,0.7354604416458353,0.5441766252958188,24.110838483246056,0.0,0.0,2968768.6051717536,-41.49954894778065
175,29400,54798,27399,after_environment_step_before_replay_storage_and_optimizer,3233.426135906502,20856.414380586957,391.39837528402495,2045762.8716489999,1668.5131504469607,216361.3787013828,2584601.878661927,8426.056594891868,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.3392857142857143,57.0,24757.516782794508,0.0,0.0,0.0,0.0,-0.4694803234988997,0.0,0.744808875027661,0.5461241542391224,24.262069843379532,0.0,0.0,2802631.7705137567,-73.44215299718118
176,29568,55134,27567,after_environment_step_before_replay_storage_and_optimizer,4027.2933436132753,18601.434038887484,608.2297394007655,2088090.987688312,1488.1147231110047,216012.3118583162,2636277.0314628887,-304.2146244208922,0.0,0.0,0.0,12.0,0.9226190476190477,155.0,0.31547619047619047,53.0,24717.57421875,0.0,1.0,0.005952380952380952,0.0,-0.3393438505097684,0.0,0.7345965018782334,0.5603049818607817,24.0,0.0,0.0,2853777.458044316,-47.13730602995681
177,29736,55470,27735,after_environment_step_before_replay_storage_and_optimizer,5081.043207153834,18976.594134848692,601.2935079124964,2086298.2880641562,1518.127530787898,214119.6716454155,2633337.9243002906,-1024.2280915316524,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.39285714285714285,66.0,24501.005660553892,0.0,1.0,0.005952380952380952,0.0,-0.31956156004573294,0.0,0.7355323147397527,0.5499452335976609,24.0,0.0,0.0,2848975.723476494,-42.98234017534142
178,29904,55806,27903,after_environment_step_before_replay_storage_and_optimizer,1961.0824255325458,18731.18983609396,549.725940687742,2175078.8135713763,1498.495186887519,220716.81889042468,2747110.5766486893,361.8864588785533,0.0,0.0,0.0,12.0,0.9285714285714286,156.0,0.13690476190476192,23.0,25255.895394651507,0.0,1.0,0.005952380952380952,0.0,-0.36198330971426274,0.0,0.7344985220533122,0.5487907130886139,32.0,0.0,0.0,2969325.890726002,-45.78750754941215
179,30072,56142,28071,after_environment_step_before_replay_storage_and_optimizer,2758.0845909627565,19482.865175886276,472.8895547256452,2071439.3844920043,1558.629214070904,210597.69782611384,2617059.6035203123,149.18163219245372,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.26785714285714285,45.0,24097.997848053907,0.0,1.0,0.005952380952380952,0.0,-0.39437046228142997,0.0,0.73506088680943,0.5412840378549512,24.299999237060547,0.0,0.0,2829215.930560497,-38.57707253901386
180,30240,56478,28239,after_environment_step_before_replay_storage_and_optimizer,935.0986861602971,17179.451067796996,562.455373075376,2190793.4225601614,1374.3560854237523,220990.05355819527,2769111.014270738,938.4797295645292,0.0,0.0,0.0,12.0,1.0,168.0,0.25595238095238093,43.0,25287.160733750257,0.0,0.0,0.0,0.0,-0.30003748274915004,0.0,0.58,0.4083485322118545,32.0453178041841,0.0,0.0,2991475.423914357,-49.68882849385271
181,30408,56814,28407,after_environment_step_before_replay_storage_and_optimizer,5441.048959310004,21609.645999623863,342.84187850595845,2028454.6964988622,1728.7716799699122,211186.99291049744,2564018.029146079,4793.319793958451,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.5476190476190477,92.0,24165.428935012278,0.0,0.0,0.0,0.0,-0.5085404943605042,0.0,0.7478755396143957,0.531959010059453,24.25356696917038,0.0,0.0,2776933.7937365463,-51.39394925026896
182,30576,57150,28575,after_environment_step_before_replay_storage_and_optimizer,255.99738549831153,19459.706825724155,566.8757887301854,2208250.2015603287,1556.7765460579324,222870.29110572243,2789536.1242072694,-653.3542385569231,0.0,0.0,0.0,12.0,0.9107142857142857,153.0,0.10714285714285714,18.0,25502.310095979046,0.0,1.0,0.005952380952380952,0.0,-0.32885501524492317,0.0,0.7336961934869569,0.5392668603935364,29.299999237060547,0.0,0.0,3013963.1918590497,-42.08329190563025
183,30744,57486,28743,after_environment_step_before_replay_storage_and_optimizer,1488.0960313896621,18941.277499645876,662.3206715359975,2171418.125429504,1515.3021999716705,219921.33450031988,2741510.092066063,-1869.5361243030152,0.0,0.0,0.0,12.0,0.8928571428571429,150.0,0.25,42.0,25164.870747569494,0.0,0.0,0.0,0.0,-0.1998039253177387,0.0,0.732081088098976,0.5486669838746897,24.066141788959502,0.0,0.0,2962946.7287663547,-43.63797310136469
184,30912,57822,28911,after_environment_step_before_replay_storage_and_optimizer,7694.282335580594,18926.61426476728,533.6804949558536,2029058.43838438,1514.1291411813845,209048.7653668872,2562304.179454364,202.67484277329493,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.5357142857142857,90.0,23920.75863103244,0.0,0.0,0.0,0.0,-0.3496381515844667,0.0,0.7408137243664642,0.5517051721789478,24.0,0.0,0.0,2772867.0739624323,-43.70781381033478
185,31080,58158,29079,after_environment_step_before_replay_storage_and_optimizer,10632.175109069674,20699.469763551988,214.25406626233962,2047611.5385047721,1655.9575810841604,210567.8370453839,2588863.0003916966,5651.12683130544,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.6666666666666666,112.0,24094.580977702524,0.0,1.0,0.005952380952380952,0.0,-0.5700187548811605,0.0,0.7394120089035441,0.5325896632227584,24.0,0.0,0.0,2801086.795018165,-45.39595945751421
186,31248,58494,29247,after_environment_step_before_replay_storage_and_optimizer,865.1914802585896,19053.767263421927,478.4969125157986,2126832.4581798655,1524.301381073756,217655.96651967164,2686598.0057695694,1003.7773090757271,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.09523809523809523,16.0,24905.65218399438,0.0,0.0,0.0,0.0,-0.427658358746848,0.0,0.7365200740336127,0.547388322362967,32.0,0.0,0.0,2905778.273670315,-43.29863954664264
187,31416,58830,29415,after_environment_step_before_replay_storage_and_optimizer,4619.7050082091955,19329.823015545637,535.3066994249148,2111905.3051760485,1546.385841243653,224333.0647308339,2667453.6254711915,624.8365429565386,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.4107142857142857,69.0,25669.690442649462,0.0,0.0,0.0,0.0,-0.3756622054076446,0.0,0.7361447686284619,0.5466473577526636,24.0,0.0,0.0,2893333.0760432687,-45.948718668775896
188,31584,59166,29583,after_environment_step_before_replay_storage_and_optimizer,146.0193895266939,18891.08452764578,499.1581536609119,2249586.5754198655,1511.2867622116642,227323.1752426871,2840655.615381039,801.5103148376879,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.03571428571428571,6.0,26011.8388964259,0.0,0.0,0.0,0.0,-0.3749006677536943,0.0,0.7321678412155507,0.54343612959509,32.0,0.0,0.0,3069490.077385938,-43.94020386706145
189,31752,59502,29751,after_environment_step_before_replay_storage_and_optimizer,288.5757793639779,18876.257564451716,483.24201423184786,2199180.925963709,1510.1006051561387,222801.95961328983,2777777.4249812523,1464.4837421656823,0.0,0.0,0.0,11.0,0.9166666666666666,154.0,0.07142857142857142,12.0,25494.49114935906,0.0,1.0,0.005952380952380952,0.0,-0.41990054665040344,0.0,0.7335140557812532,0.5474680230557987,32.0,0.0,0.0,3002089.4851996982,-45.981779849376295
190,31920,59838,29919,after_environment_step_before_replay_storage_and_optimizer,10984.112343088247,18931.940433242777,311.6025643803496,2035676.4506657503,1514.5552346594234,209020.02316363167,2573139.574984815,2383.9230226092873,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.6428571428571429,108.0,23917.4697558009,0.0,1.0,0.005952380952380952,0.0,-0.4464391513251104,0.0,0.7392669496531251,0.5501051801286344,24.0,0.0,0.0,2783674.153383106,-36.8478202634744
191,32088,60174,30087,after_environment_step_before_replay_storage_and_optimizer,9311.007887876007,19086.601624347422,305.59317670275595,2095226.6844654975,1526.928129947796,217977.48260103105,2647625.01918946,3594.9080186710175,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.6011904761904762,101.0,24942.442205522115,0.0,0.0,0.0,0.0,-0.489460741564027,0.0,0.7451749826829431,0.5545927930509401,24.057259803350405,0.0,0.0,2867129.429920439,-42.42199422957546
192,32256,60510,30255,after_environment_step_before_replay_storage_and_optimizer,10166.82294459328,17759.80664609786,604.8921538372906,2078202.1861742577,1420.7845316878315,213683.5982367913,2623210.714136115,-1996.7805486375255,0.0,0.0,0.0,12.0,0.9226190476190477,155.0,0.6488095238095238,109.0,24451.107223053892,0.0,1.0,0.005952380952380952,0.0,-0.252718306037583,0.0,0.7386988444956852,0.5624145440174103,31.0,0.0,0.0,2838315.096904594,-38.40746956379565
193,32424,60846,30423,after_environment_step_before_replay_storage_and_optimizer,7211.860018895563,19624.66367614991,519.0567386992079,2050656.324844523,1569.9730940919942,212140.78242942807,2588995.4561993466,999.204118270123,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.5595238095238095,94.0,24274.567914269614,0.0,1.0,0.005952380952380952,0.0,-0.37960171337252674,0.0,0.7413514421112674,0.5464646658364932,30.200000762939453,0.0,0.0,2802706.2117228666,-46.520559687287296
194,32592,61182,30591,after_environment_step_before_replay_storage_and_optimizer,6239.57163878692,18370.581346269464,437.55301455584595,2174559.654263208,1469.646507701559,223218.56649627665,2748716.1694170507,842.4840359660313,0.0,0.0,0.0,12.0,0.8571428571428571,144.0,0.4166666666666667,70.0,25542.162096730903,0.0,0.0,0.0,0.0,-0.37687742396793206,0.0,0.728975768876586,0.5456041549368598,24.0,0.0,0.0,2973404.382421029,-39.21666134429791
195,32760,61518,30759,after_environment_step_before_replay_storage_and_optimizer,7540.766044161101,18996.38449532354,516.3658885707464,2175970.977956575,1519.7107596258857,223060.40172308663,2746201.41478392,-97.19481653837357,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.4107142857142857,69.0,25524.063824986653,0.0,0.0,0.0,0.0,-0.37642927714248725,0.0,0.7283569167132925,0.5491323568973179,24.0,0.0,0.0,2970781.5272666328,-40.82329700296789
196,32928,61854,30927,after_environment_step_before_replay_storage_and_optimizer,14211.924420201776,17927.670244102672,504.2864232942029,2108542.370060766,1434.2136195282146,214490.6277732051,2662750.8846705146,139.10560900045283,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.7142857142857143,120.0,24543.452943033575,0.0,1.0,0.005952380952380952,0.0,-0.31256576684927123,0.0,0.7214175127948088,0.5517872788511176,27.200000762939453,0.0,0.0,2878675.7260632482,-41.03844190853854
197,33096,62190,31095,after_environment_step_before_replay_storage_and_optimizer,9106.074105484702,18526.532308082118,333.40758504977566,2089687.2133330626,1482.122584646573,214145.83575573395,2639007.8998423642,765.786362275513,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.5654761904761905,95.0,24503.999533139668,0.0,1.0,0.005952380952380952,0.0,-0.3870494966820066,0.0,0.7452731910448218,0.5601621271838846,24.169963539761557,0.0,0.0,2854635.8581827446,-30.50153861535964
198,33264,62526,31263,after_environment_step_before_replay_storage_and_optimizer,18083.062287836477,16926.501475335463,403.3818506809366,2077418.8083191805,1354.1201180268395,211086.45014338393,2624085.8955804612,23.860896416746243,0.0,0.0,0.0,12.0,0.8571428571428571,144.0,0.9226190476190477,155.0,24153.924158794165,0.0,0.0,0.0,0.0,-0.31070584584700245,0.0,0.7191499822482681,0.5676865844041786,24.0,0.0,0.0,2836526.4658418717,-32.38985253655875
199,33432,62862,31431,after_environment_step_before_replay_storage_and_optimizer,10692.134203412266,17398.575779080555,436.63293175955914,2084343.6417902585,1391.8860623264459,216556.98894052862,2632475.6783647984,-4.175847977105036,0.0,0.0,0.0,12.0,0.8809523809523809,148.0,0.6369047619047619,107.0,24779.899815328346,0.0,1.0,0.005952380952380952,0.0,-0.3070302489724807,0.0,0.7287819229169759,0.5549410325348223,24.0,0.0,0.0,2850424.5533676534,-34.90975530087921
200,33600,63198,31599,after_environment_step_before_replay_storage_and_optimizer,11468.027752922202,17395.652925303006,545.4417620140612,2082707.73255152,1391.6522340242443,213635.8056289884,2629008.280588982,-1696.408096877029,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.6428571428571429,108.0,24445.638473053892,0.0,1.0,0.005952380952380952,0.0,-0.25100861274851355,0.0,0.7369956911530968,0.5631858429191804,24.0,0.0,0.0,2844035.738451995,-35.15330047673974
201,33768,63534,31767,after_environment_step_before_replay_storage_and_optimizer,9551.708779095117,16910.68828065921,463.9605981529148,2170680.6330379695,1352.8550624527386,221589.02471508182,2742021.9649487594,-99.63891787102614,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.5654761904761905,95.0,25355.699021674074,0.0,1.0,0.005952380952380952,0.0,-0.36424971297623315,0.0,0.727676440438779,0.5591855836864439,24.0,0.0,0.0,2964963.844726294,-36.61865326287808
202,33936,63870,31935,after_environment_step_before_replay_storage_and_optimizer,10596.847205095983,15673.145682616825,372.2121134420395,2156125.6506472584,1253.8516546093472,222254.19714506005,2723901.396276662,-644.4572135316985,0.0,0.0,0.0,12.0,0.8035714285714286,135.0,0.5773809523809523,97.0,25431.812502266035,0.0,1.0,0.005952380952380952,0.0,-0.33078041034236944,0.0,0.7160456607924548,0.5601793523072209,24.0,0.0,0.0,2947409.4450763315,-26.55468300770467
203,34104,64206,32103,after_environment_step_before_replay_storage_and_optimizer,11522.14352473417,15660.470143564971,150.66852999984258,2087953.8553639073,1252.8376114851899,215624.10381636553,2640119.461054523,4057.478126745343,0.0,0.0,0.0,12.0,0.8988095238095238,151.0,0.6726190476190477,113.0,24673.152856806864,0.0,0.0,0.0,0.0,-0.48114106684368496,0.0,0.58,0.43988391940704547,24.0,0.0,0.0,2856996.4024823736,-32.34087303371414
204,34272,64542,32271,after_environment_step_before_replay_storage_and_optimizer,4418.288369517709,18202.921662188055,602.7113742787333,2174989.5953423753,1456.2337329750455,221928.0130690656,2745129.2268925654,-1114.35176054571,0.0,0.0,0.0,12.0,0.8630952380952381,145.0,0.3333333333333333,56.0,25394.488337555205,0.0,1.0,0.005952380952380952,0.0,-0.23156917783511274,0.0,0.7282519668063002,0.5463743148943464,24.0,0.0,0.0,2968513.473694606,-42.64515113957013
205,34440,64878,32439,after_environment_step_before_replay_storage_and_optimizer,74.43175754311616,18861.80201552256,494.43071557216535,2204768.7842751574,1508.9441612418075,223461.1123538344,2784591.9906594385,275.54694727562855,0.0,0.0,0.0,12.0,0.9285714285714286,156.0,0.08928571428571429,15.0,25569.915816803892,0.0,1.0,0.005952380952380952,0.0,-0.36896831289717597,0.0,0.7352170578613636,0.5467560885139277,32.0,0.0,0.0,3009562.0471745147,-40.93219198215135
206,34608,65214,32607,after_environment_step_before_replay_storage_and_optimizer,46.96260603325788,19309.869218379103,492.6531377789652,2200310.945476433,1544.7895374703305,223468.38903974753,2778231.247995378,1143.1521413185783,0.0,0.0,0.0,10.0,0.9583333333333334,161.0,0.06547619047619048,11.0,25570.748463899683,0.0,1.0,0.005952380952380952,0.0,-0.4268971794192761,0.0,0.7358758965822416,0.5466995238603816,32.0,0.0,0.0,3003244.4265725957,-45.1280117289102
207,34776,65550,32775,after_environment_step_before_replay_storage_and_optimizer,8404.987589443932,17276.319364825136,571.8213111853347,2099242.1021655165,1382.1055491860122,212409.17000696008,2650731.9935322357,-1191.0059431542863,0.0,0.0,0.0,12.0,0.8928571428571429,150.0,0.5595238095238095,94.0,24305.278616867847,0.0,1.0,0.005952380952380952,0.0,-0.2718547056059433,0.0,0.7193675518018593,0.5549305716470545,24.0,0.0,0.0,2864523.269088382,-39.79067517905538
208,34944,65886,32943,after_environment_step_before_replay_storage_and_optimizer,203.56406134661646,17944.390604168777,468.65392037639504,2200814.5212244834,1435.5512483335049,223461.1123538344,2779183.2829694794,928.5872548961995,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.08333333333333333,14.0,25569.915816803892,0.0,0.0,0.0,0.0,-0.3791732952015436,0.0,0.7365682426273646,0.5572737486639798,32.0,0.0,0.0,3004079.946571647,-42.13524990459272
209,35112,66222,33111,after_environment_step_before_replay_storage_and_optimizer,3993.3452805382694,20571.47647889787,642.2773286423944,2103361.914585442,1645.718118311832,212832.56724845996,2654166.8970081923,-1103.231235966221,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.3392857142857143,57.0,24353.7265625,0.0,1.0,0.005952380952380952,0.0,-0.3316254790267712,0.0,0.7224677160957816,0.5416806423498802,24.0,0.0,0.0,2868645.182374964,-45.866030111560434
210,35280,66558,33279,after_environment_step_before_replay_storage_and_optimizer,8586.325903467874,18349.043515928115,335.39782011390344,2066156.3581552466,1467.923481274254,210773.33565978924,2611425.3813020377,2043.895722982095,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.47023809523809523,79.0,24118.095504303892,0.0,1.0,0.005952380952380952,0.0,-0.4691132413970166,0.0,0.7466284647916561,0.5638623475310037,32.0,0.0,0.0,2823666.6404431015,-37.051304224022736
211,35448,66894,33447,after_environment_step_before_replay_storage_and_optimizer,220.9294118490224,16290.704712785102,482.15800355562715,2193430.2202152307,1303.2563770227998,221160.95001168095,2768100.4471125766,933.2849574959916,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.11904761904761904,20.0,25306.7158495509,0.0,0.0,0.0,0.0,-0.36625056765548536,0.0,0.58,0.41722859570905896,32.14884780720974,0.0,0.0,2990564.65350128,-43.239065071930106
212,35616,67230,33615,after_environment_step_before_replay_storage_and_optimizer,497.3339813846376,19432.934330377582,471.5735981511443,2207898.287718983,1554.6347464302094,224464.69094679438,2789052.8992049396,1711.0372563586086,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.06547619047619048,11.0,25684.75199508667,0.0,0.0,0.0,0.0,-0.4394757923709219,0.0,0.7361163088717578,0.5455256942655216,32.0,0.0,0.0,3015072.2248981646,-46.28107413388465
213,35784,67566,33783,after_environment_step_before_replay_storage_and_optimizer,3215.022914230637,19585.343986672462,637.6619982237698,2171991.4814066994,1566.8275189337994,222437.413168652,2742251.613000248,-1729.3262818212384,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.2857142857142857,48.0,25452.777305717464,0.0,0.0,0.0,0.0,-0.22245134601348995,0.0,0.7298497208696374,0.5509372157101116,24.0,0.0,0.0,2966255.853687834,-42.366328448795365
214,35952,67902,33951,after_environment_step_before_replay_storage_and_optimizer,1779.7221014242214,17460.422495658913,565.6332468365199,2205756.8908526776,1396.8337996527061,225573.79066925021,2786885.91149252,2408.9121189931207,0.0,0.0,0.0,12.0,1.0,168.0,0.36904761904761907,62.0,25811.6626071252,0.0,0.0,0.0,0.0,-0.31325461587727876,0.0,0.58,0.405541157412235,32.49041911352343,0.0,0.0,3013856.535961423,-57.29522034188718
215,36120,68238,34119,after_environment_step_before_replay_storage_and_optimizer,4856.064458132007,16539.74678293724,357.4363413815754,2085898.8362505075,1323.1797426349729,213649.3632941306,2634912.6508835135,1712.3743984833677,0.0,0.0,0.0,12.0,0.9285714285714286,156.0,0.4880952380952381,82.0,24447.189831823685,0.0,1.0,0.005952380952380952,0.0,-0.3497538268286498,0.0,0.5988024854665347,0.4378569345393746,24.0,0.0,0.0,2849885.193920279,-37.156779302942915
216,36288,68574,34287,after_environment_step_before_replay_storage_and_optimizer,4002.0978138833807,16437.37090182462,321.25300872538355,2043164.9280875653,1314.9896721459613,209511.04943245792,2581987.36662594,1905.1513177093423,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.42857142857142855,72.0,23973.656267294882,0.0,1.0,0.005952380952380952,0.0,-0.35614445469188977,0.0,0.58,0.4157631550192387,24.0,0.0,0.0,2792813.4057305437,-35.22599728657736
217,36456,68910,34455,after_environment_step_before_replay_storage_and_optimizer,4263.2685620575985,17244.950498419697,394.0854535282542,2052211.9108380515,1379.5960398735685,210948.04523755366,2590575.2350239223,443.0554516420896,0.0,0.0,0.0,12.0,1.0,168.0,0.4642857142857143,78.0,24138.0869433009,0.0,1.0,0.005952380952380952,0.0,-0.3124054748303308,0.0,0.58,0.40769408327973755,24.649734980087015,0.0,0.0,2802902.8763013496,-33.74211354047076
218,36624,69246,34623,after_environment_step_before_replay_storage_and_optimizer,11023.878640387546,14913.115398096234,218.22864478280644,2143353.9495794037,1193.0492318476895,222699.89443568906,2708632.9802866997,2057.383080987114,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.6845238095238095,115.0,25482.812168745437,0.0,0.0,0.0,0.0,-0.4115431414618815,0.0,0.58,0.43134371857686093,24.0,0.0,0.0,2932525.9239542363,-27.74520698756009
219,36792,69582,34791,after_environment_step_before_replay_storage_and_optimizer,1180.3747322782178,17135.886342450845,561.447684883824,2206528.9238860044,1370.8709073960601,224403.849138991,2787255.6456325166,1926.1629705312168,0.0,0.0,0.0,12.0,1.0,168.0,0.3273809523809524,55.0,25677.7900683009,0.0,0.0,0.0,0.0,-0.4157374102716579,0.0,0.58,0.40878381672821906,32.13592332969162,0.0,0.0,3013030.3656789036,-54.546629643361946
220,36960,69918,34959,after_environment_step_before_replay_storage_and_optimizer,6610.289435847631,18814.20838335201,481.2674381322322,2065687.5765992124,1505.1366706681636,210705.3295976755,2608075.5965347406,232.02524606235167,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.5654761904761905,95.0,24110.31379559868,0.0,1.0,0.005952380952380952,0.0,-0.3450154248605497,0.0,0.73573536762921,0.5477709085284741,24.0,0.0,0.0,2820286.0628030845,-39.661521280890334
221,37128,70254,35127,after_environment_step_before_replay_storage_and_optimizer,3246.774921135294,17357.913274066068,341.29464348912916,2083391.2445818626,1388.63306192528,213092.6008657988,2631551.7922005705,1404.227088502101,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.39880952380952384,67.0,24383.481349070495,0.0,1.0,0.005952380952380952,0.0,-0.37050448326602214,0.0,0.5971851350310331,0.4237505311269601,24.0,0.0,0.0,2846033.026128295,-34.32470692164082
